State,lat,lng
CO,40.8156124,-90.9104546
OK,36.1556805,-95.9929112
AL,40.3269019,-75.330135
CA,33.5948758,-117.6882066
LA,30.6485191,-91.156496
AZ,32.2217422,-110.9264758
AZ,32.2217422,-110.9264758
AZ,32.2217422,-110.9264758
NJ,40.735657,-74.1723666
CO,39.5680644,-104.9778307
TX,30.2711286,-97.7436994
TX,30.2711286,-97.7436994
MT,46.5927122,-112.0361089
CA,37.6090291,-121.8991419
CA,38.7529481,-121.2874192
OK,36.1556805,-95.9929112
FL,24.7137524,-81.0903511
MO,37.176515,-94.3103411
ME,44.408278,-69.4741059
CO,39.613321,-105.0166497
CA,34.069909,-117.2489839
AB,55.171025,-118.7951659
FL,27.0998708,-82.4544131
IN,41.6105938,-87.0641991
IN,40.1889327,-85.2041349
RI,41.6024068,-71.2503156
OK,35.4729886,-97.5170535
OK,35.4495097,-97.3967024
TX,33.14582252,-97.10196359
IL,41.731246,-87.7309533
WA,45.6306954,-122.6744556
CO,40.1672117,-105.1019286
VA,37.293378,-80.0546669
MI,42.7876022,-86.1090827
ID,43.7068282,-116.6201356
ID,47.715147,-116.948065
OR,45.6030456,-122.6783623
OR,44.312756,-124.1049989
WA,47.9673056,-122.2013997
CO,40.125252,-87.2497417
MI,46.0086901,-84.0744323
WA,47.6144219,-122.1923371
MI,42.6583661,-83.1499321
IN,41.0799898,-85.1386014
IN,41.0799898,-85.1386014
WA,45.6306954,-122.6744556
IL,41.6828074,-88.3514595
FL,28.1743275,-81.49322314
GA,34.02332,-84.3600219
CO,38.187635,-104.5350144
CO,39.9379892,-105.0587293
WA,47.1622483,-122.0277459
OH,40.875891,-81.4023355
PA,39.8831558,-76.7105244
ME,43.6770252,-70.3711616
CO,43.5480465,-72.5944538
IL,41.525031,-88.0817251
WI,42.7151854,-88.9907742
LA,30.2265949,-93.2173758
KY,38.2009055,-84.8732835
IN,39.7683331,-86.1583501
FL,28.5558273,-82.4503731
CO,32.7599475,-97.7935766
IL,41.9941938,-88.2922995
FL,27.4957453,-81.4410424
MS,32.594305,-89.6120171
FL,28.5558273,-82.4503731
CA,34.4221319,-119.7026672
PA,40.794026,-77.8606974
FL,28.5558273,-82.4503731
CA,33.911454,-118.3481599
CO,38.8339578,-104.8253484
AZ,33.6130338,-112.3244865
FL,28.1614046,-81.6017416
CA,38.4087993,-121.3716177
NY,40.8789871,-73.1567777
WV,38.2812203,-80.852598
WI,43.0605671,-88.1064786
OH,41.237557,-80.8184169
AL,31.2232313,-85.3904888
FL,28.2494752,-80.7417354
WI,43.3872247,-87.8756439
FL,28.2494752,-80.7417354
FL,28.2336196,-82.1811946
MA,42.630054,-71.4395789
CA,34.0991325,-118.108604
NH,42.7884226,-71.2008932
CO,40.5508527,-105.0668084
CO,40.5508527,-105.0668084
CA,34.0993549,-119.0905057
TX,31.8111305,-106.5013493
FL,28.5479786,-81.41278409
MN,47.9317394,-97.0173553
CT,41.0339615,-73.6252492
KY,38.3903526,-84.2941012
BC,49.1637659,-123.9379792
MO,37.0692266,-94.1166042
MI,41.788642,-89.6962193
NY,43.0481221,-76.1474243
MO,38.4500517,-91.0084761
CO,39.6311085,-105.1100581
WI,43.0024346,-89.4234536
FL,28.0856815,-82.7569069
PA,40.726519,-75.393491
NJ,40.735657,-74.1723666
MN,45.0564041,-92.8134981
CO,32.7599475,-97.7935766
FL,30.3321838,-81.6556509
GA,34.1206564,-84.0043512
OH,41.5051613,-81.6934445
FL,26.103632,-80.40310188
IL,41.509832,-87.7392669
CO,39.3726585,-104.8584263
NY,40.85703325,-73.83669606
PA,39.8881566,-76.3671829
NJ,39.4020593,-75.0393367
RI,41.7809588,-71.4371256
MI,47.4071372,-88.2028491
WI,43.4704014,-89.7437843
NC,34.2257282,-77.9447106
NY,43.4911326,-74.9481251
MA,42.506484,-71.0728305
MA,42.1939835,-71.7600701
WI,43.074761,-89.3837612
NH,42.928698,-71.1870052
IA,41.9758872,-91.6704052
NY,41.6470383,-73.5681815
HI,21.304547,-157.8556763
CA,33.9533546,-117.3961622
CO,43.6963371,-98.572246
AL,40.2711478,-79.8872723
MD,39.2156213,-76.8582048
FL,27.998541,-82.2748839
ME,43.2489755,-70.59922
VA,37.4309757,-79.1230794
ID,43.8015666,-115.1267473
CO,37.2753739,-107.8799421
OH,41.0990792,-81.24249
NM,35.6869996,-105.9377996
BC,49.1850834,-122.8446548
MT,46.8700801,-113.9952795
NJ,40.7281575,-74.0776416
MT,47.001587,-114.4734549
IA,42.4844404,-91.1229135
TX,29.5293998,-95.2010446
TN,35.1490215,-90.0516284
CA,36.49584065,-118.5599193
IL,41.7946074,-88.0068998
CO,39.9852617,-104.8205282
CA,37.8857582,-122.11802
RI,41.7002024,-71.4161107
CT,42.237595,-71.1317019
IL,38.3064384,-89.6114823
CT,41.7788052,-88.4200423
AZ,33.4485866,-112.0773455
HI,20.039805,-155.8280179
TN,36.1542508,-83.7040703
AL,32.1687554,-88.282525
TN,35.6150716,-87.035283
NJ,39.9009472,-74.823496
ID,43.61656,-116.2008349
NM,33.3772919,-107.4330911
AB,49.694285,-112.8515619
CA,38.1301968,-121.2724472
GA,33.5967815,-83.8601826
CA,32.872273,-116.4183495
OR,42.3435662,-122.914165
MO,38.9108408,-94.3821723
MN,45.2502429,-93.2499507
NY,41.7748155,-74.2982058
NC,35.0529931,-78.8787057
AL,33.415622,-86.77247303
PA,39.9523993,-75.1635898
NJ,41.0581527,-74.752665
CA,33.1216751,-117.0814848
AL,41.4767352,-81.1443657
SC,33.6929938,-78.8876211
WI,43.7508284,-87.7145299
WI,42.905848,-88.1389778
IN,41.4789246,-87.4547604
WA,47.5164297,-122.355739
ID,48.2765903,-116.5532475
CA,34.3916641,-118.5425859
VA,38.9584018,-77.3579742
HI,20.757398,-156.4459989
NC,35.6709727,-80.474226
CA,38.7296252,-120.7985459
CA,34.1033192,-117.5751734
CA,37.6138253,-122.4869193
CA,37.6138253,-122.4869193
KY,36.9203351,-88.5200449
NY,43.7833992,-76.1193693
FL,27.4724175,-82.563375
CA,34.1683386,-118.6059196
PA,41.3198025,-75.937976
MI,38.5132838,-90.4401793
NJ,40.0676135,-74.5307092
NJ,40.806767,-74.1854225
OH,41.0830643,-81.5184853
AR,36.1881365,-94.5404961
IL,42.0333608,-88.0834059
OH,41.6786754,-83.5127282
WA,47.6262626,-122.5204512
MA,41.6362152,-70.9342049
MA,42.0450964,-71.9300729
CA,33.78538945,-118.1580492
IN,39.7683331,-86.1583501
PA,39.9597213,-75.6059637
OR,45.4307473,-122.7719338
IA,42.4982858,-92.336869
AZ,33.4485866,-112.0773455
WA,48.1810957,-122.1389547
MO,38.2035967,-92.6266765
MI,42.9632405,-85.6678638
MO,38.8010514,-90.6278809
NJ,40.55418,-74.28600067
VA,37.270973,-79.9414312
WA,47.3075369,-122.2301807
ND,47.9078244,-97.0592027
TX,29.7857853,-95.8243955
MT,46.3141666,-114.1139844
CO,38.187635,-104.5350144
OH,40.9044256,-81.3602733
MI,42.9889383,-83.7243329
OH,39.9622601,-83.0007064
SC,34.0007493,-81.0343312
FL,30.2949457,-82.9840199
PA,40.7957622,-80.1370794
MI,42.9632405,-85.6678638
WI,42.6711513,-88.5467714
IN,39.7683331,-86.1583501
CA,33.3228128,-116.8786358
AZ,33.1775233,-111.5478924
WA,48.5617742,-122.3982193
NV,36.0391456,-114.9819234
AZ,33.4485866,-112.0773455
CA,33.7746292,-117.9463716
CO,38.8339578,-104.8253484
OH,39.9622601,-83.0007064
SC,33.6956461,-78.8900408
OR,44.10118085,-123.1523837
ME,45.168968,-69.3848419
GA,32.4609764,-84.9877093
NC,35.8240265,-80.2533837
GA,33.5801103,-85.0766112
WI,42.5380735,-88.3509272
KS,39.5222207,-95.4008083
TX,29.9691116,-95.6971685
VA,38.9758064,-77.6428402
WA,48.1185325,-122.7679628
ON,44.1074003,-78.8200171
FL,27.9518491,-82.4563971
TX,32.912624,-96.6388832
NJ,39.410117,-74.3645909
MI,42.4400357,-85.6489034
MS,32.3095903,-90.1389756
MI,42.7876022,-86.1090827
MB,49.7396419,-96.8786348
IL,41.6303103,-87.8539424
OH,41.18839,-80.9781469
NC,35.2270869,-80.8431267
RI,41.7809588,-71.4371256
PA,40.1950775,-75.0889314
CA,34.871511,-118.2157747
MA,42.0751013,-70.8800422
UT,40.7670126,-111.8904307
NY,40.8428759,-73.2928942
PA,40.4272949,-78.3889023
NV,38.9939114,-119.1631561
OR,43.7466899,-122.4597411
NV,36.1662859,-115.1492249
QC,45.4314173,-73.1637448
OH,41.4935091,-81.3407275
WA,48.1810957,-122.1389547
MT,46.5377111,-111.9327687
ME,43.6610277,-70.2548595
CA,39.506721,-121.5642472
IL,41.9125286,-88.1347926
ID,43.4918307,-116.4201222
ID,43.542952,-116.3284829
CA,34.1976308,-119.1803817
MT,45.7874957,-108.4960699
PA,41.4514694,-75.6118547
TX,33.14582252,-97.10196359
GA,32.655414,-84.8685417
MN,44.9772995,-93.2654691
TX,29.7857853,-95.8243955
KS,39.1146799,-94.7495245
CO,39.5680644,-104.9778307
FL,30.3321838,-81.6556509
MO,37.1781879,-93.4183092
NC,35.0529931,-78.8787057
CT,34.2098114,-118.9099525
MA,42.0500965,-71.8800719
NY,42.943367,-74.1850435
MA,42.0750954,-72.0334083
NY,40.8048207,-73.3362297
SC,34.3770591,-82.3473447
NB,47.625811,-65.6525134
ID,43.6921071,-116.493463
FL,30.165156,-85.6605594
GA,34.0028569,-84.1441045
NC,35.5848596,-80.8100723
PA,40.1637359,-76.3952428
TN,36.1622296,-86.774353
IN,39.7683331,-86.1583501
NY,40.9470432,-73.0295494
NY,40.7305991,-73.9865811
NC,34.6779399,-76.9507761
WA,47.6144219,-122.1923371
NV,38.9415062,-119.7493511
MD,39.5095556,-76.1641196
CA,37.7799273,-121.9780152
WA,40.8075391,-91.1129233
NY,42.098408,-76.0493683
WI,44.3016847,-90.8085197
AZ,33.6619813,-112.3412694
NC,35.584429,-78.7999819
NC,35.352123,-75.5104307
WA,40.8075391,-91.1129233
DE,39.7309451,-75.704099
MD,38.9959081,-77.0288917
AZ,31.8542511,-110.9937018
NV,36.4130621,-115.7422307
CA,33.870413,-117.9962164
GA,33.7490987,-84.3901848
ID,43.8280309,-115.8344967
GA,33.7490987,-84.3901848
MI,43.6155825,-84.2472116
NY,40.7305991,-73.9865811
IN,41.6833813,-86.2500065
GA,34.2073196,-84.1401925
MN,47.8791016,-92.46335519
NC,35.3954067,-82.5987483
NC,35.3954067,-82.5987483
CA,33.7746292,-117.9463716
WI,42.5846773,-87.8212262
NY,44.5956163,-75.1690941
PA,41.7746685,-76.5264612
IL,42.088522,-88.14840361
PA,40.6872885,-80.2714504
OR,44.10118085,-123.1523837
IL,41.8755546,-87.6244211
CA,33.4946353,-117.147366
NY,40.8767648,-73.3245613
NY,40.7317855,-73.44815765
MD,38.3348728,-75.0847658
CO,43.263316,-78.38075637
OR,42.407333,-124.4217739
SC,34.2753247,-81.6188632
NC,36.0726355,-79.7919753
KY,38.2542376,-85.7594069
SC,35.0717945,-81.6498194
OH,40.708938,-84.3535639
ON,42.9923449,-82.3800378
SC,33.4293486,-79.1215911
NY,40.712659,-73.3536779
NY,40.712659,-73.3536779
LA,29.9499323,-90.0701155
NM,31.8353757,-109.0311703
ON,45.435081,-76.3573839
AZ,32.3909071,-110.9664879
MI,41.453089,-90.5720802
NJ,40.5599163,-74.5516572
FL,28.5479786,-81.41278409
TN,36.3047735,-86.6199956
ID,43.4918307,-116.4201222
MI,43.2341813,-86.248392
OH,40.3045067,-82.6962828
TN,36.5319856,-82.2794491
TX,29.4246002,-98.4951404
KY,36.8657651,-87.4889531
VA,36.8354258,-76.2982741
QC,45.4563052,-75.7228827
PA,40.706715,-80.29868855
CO,39.6311085,-105.1100581
KS,37.7800136,-98.0197791
NV,36.0391456,-114.9819234
SD,44.1333654,-103.0645142
ID,43.61656,-116.2008349
GA,34.5114883,-83.5271165
FL,28.9488761,-81.298674
SD,44.0811755,-103.2280059
MA,42.3709299,-71.182832
OH,39.7136754,-82.5993293
OH,39.7136754,-82.5993293
CA,34.1727967,-118.5533689
MN,45.0380201,-93.3866184
PA,40.6614738,-76.7346887
TN,36.2942723,-82.4734785
OH,40.3933956,-82.485718
ON,43.037725,-80.8821099
MN,46.9221813,-95.0586321
MA,41.7412166,-70.5989195
PA,40.4416941,-79.990086
ME,43.9145244,-69.9653277
FL,26.2378597,-80.1247666
FL,26.2378597,-80.1247666
KY,37.7478572,-84.2946538
MA,42.5750946,-70.9300506
AK,61.2163129,-149.8948522
NV,36.1662859,-115.1492249
AZ,33.4485866,-112.0773455
PA,40.2483149,-75.15900241
MT,48.1894036,-114.1373428
AZ,33.4485866,-112.0773455
IN,41.6833813,-86.2500065
AZ,33.4485866,-112.0773455
CA,37.442156,-122.1634471
NC,33.9968399,-77.907208
VA,38.9178538,-78.1917717
CA,33.8455911,-118.3886765
CO,39.7348381,-104.965327
CA,33.9482434,-118.0676102
WA,47.248404,-122.4616679
CO,39.755543,-105.2210996
IN,39.7683331,-86.1583501
PA,40.2312713,-74.84670226
MN,44.7980186,-93.5268985
NY,40.7305991,-73.9865811
NY,40.7305991,-73.9865811
CA,33.5420888,-117.7834146
AZ,33.5766205,-112.2398261
PA,39.7301046,-76.3130138
PA,41.0041213,-76.4538159
CA,34.01979,-117.9503676
FL,37.0967904,-119.3783781
MA,42.3750997,-71.1056156
MN,46.9738264,-92.2193206
FL,28.6000625,-81.34274374
CA,33.5225261,-117.7075525
CA,38.5110803,-122.8473387
MO,38.5950643,-90.45567587
WI,43.074761,-89.3837612
MI,42.3238056,-83.400532
AL,31.2232313,-85.3904888
IN,41.5034271,-74.0104178
LA,30.2240897,-92.0198426
CA,34.1729044,-118.374037
AZ,33.3618814,-112.153386
IA,41.9758872,-91.6704052
CO,40.7316433,-106.2836372
AZ,33.377888,-112.572688
RI,41.7809588,-71.4371256
NM,35.6869996,-105.9377996
CA,34.0133561,-117.6900749
SC,34.6628067,-80.7005459
NC,35.7112642,-78.6141708
ON,43.975028,-78.6164469
ME,44.7975688,-69.0511536
ON,42.2487615,-82.9906442
NJ,39.934002,-74.8909987
VA,38.683727,-77.2602609
NC,35.0768141,-80.6692351
NC,35.732535,-78.8505519
NC,36.0726355,-79.7919753
WV,37.366328,-81.1025774
KS,37.9389063,-97.0197556
FL,29.2858129,-81.0558893
MO,38.6272733,-90.1978888
CA,34.1363945,-118.7745347
WA,47.6038321,-122.3300623
WA,47.5602073,-122.2201422
KS,37.6922361,-97.3375447
NC,35.5848596,-80.8100723
MB,49.8833343,-97.166674
VA,38.3031837,-77.4605398
NC,35.8831786,-80.0818169
KY,38.9989499,-84.626611
SC,33.8566982,-78.5668656
MI,45.9873635,-83.90419161
NC,35.2270869,-80.8431267
MS,30.9151871,-88.5986349
NY,40.9034328,-72.6175935
NY,40.9034328,-72.6175935
OK,35.6677078,-95.9690121
CA,33.8347516,-117.9117319
CA,33.8246269,-116.5403029
NC,35.584429,-78.7999819
CA,33.7192808,-116.2188053
CA,33.870413,-117.9962164
CA,38.929125,-119.9878464
NC,36.216795,-81.6745516
CA,35.6225064,-117.6699413
LA,37.2242358,-95.708313
OR,44.0507048,-121.734119
VA,38.5754001,-78.5025088
CA,33.78538945,-118.1580492
WI,43.0349931,-87.9224969
WI,43.1058437,-88.0695337
SC,33.6956461,-78.8900408
SC,33.8278405,-78.6800322
MO,40.8421618,-99.0845815
OH,39.9622601,-83.0007064
VA,37.7934528,-79.9939483
IL,41.7729107,-88.1478669
MA,42.0500953,-72.5828661
WV,39.3208866,-81.5512638
CT,41.2047051,-73.8604767
CT,41.2047051,-73.8604767
WA,47.8540432,-121.6932028
CA,37.6624312,-121.8746788
MO,38.783194,-90.482368
MO,38.9794923,-90.9806953
MO,37.4430998,-93.0310149
MO,36.578953,-92.9976755
IL,38.9556031,-90.1867764
AZ,35.0527235,-114.5716529
ND,46.8711245,-103.8354774
CO,39.977763,-105.1319295
NY,43.286736,-76.1460359
QC,45.497684,-73.6125179
IL,41.5623209,-72.6506487
CO,39.6114346,-104.0614806
NC,36.5015414,-77.0094073
CA,34.1619724,-118.4024309
AK,61.2163129,-149.8948522
CA,34.3916641,-118.5425859
CA,34.1265408,-116.3209478
KS,37.7139041,-97.1364293
CA,34.1265408,-116.3209478
SD,43.664697,-96.8108859
FL,28.0470698,-81.9539368
WI,42.905848,-88.1389778
SC,33.5313194,-79.0364539
MA,42.4184296,-71.1061638
SC,32.2756634,-81.0799733
IA,41.5910641,-93.6037148
IN,41.7199134,-86.5903543
WA,46.9462292,-121.0689707
WA,46.9462292,-121.0689707
NV,36.1662859,-115.1492249
ID,43.61656,-116.2008349
CA,39.3784978,-123.3413983
CA,34.6981064,-118.1366152
VA,37.5385087,-77.4342799
KS,39.1836082,-96.5716693
OR,45.5202471,-122.6741948
MA,42.700915,-73.1087147
WA,47.248404,-122.4616679
MA,42.5959203,-72.2267496
MI,42.2505943,-83.178536
PA,39.9523993,-75.1635898
NH,43.285703,-71.4674379
CA,33.7500378,-117.870493
CA,37.7792808,-122.4192362
SC,33.8278989,-78.6452006
SC,33.6956461,-78.8900408
OH,41.6786754,-83.5127282
CA,33.9092802,-118.0849168
ME,43.2345292,-70.8095017
ME,43.2345292,-70.8095017
IL,41.5623209,-72.6506487
NC,35.8831786,-80.0818169
ON,44.4560807,-80.8978757
AZ,33.7782918,-112.5297623
CA,34.1206411,-116.4367483
MT,48.113074,-105.1983149
IL,42.1655801,-88.2942492
AL,40.2336275,-76.8245182
AZ,33.6290111,-112.2819336
OR,45.5202471,-122.6741948
TX,32.8234621,-97.1705677
AZ,32.2217422,-110.9264758
AZ,33.5389854,-112.1858156
AZ,33.4485866,-112.0773455
AZ,33.4485866,-112.0773455
AZ,35.189443,-114.0530064
AZ,33.5091215,-111.8992364
AZ,33.4485866,-112.0773455
AZ,34.154488,-109.9734404
NV,36.1662859,-115.1492249
AZ,33.4144139,-111.9094473
NC,35.7331895,-81.3412005
NV,36.1662859,-115.1492249
MA,41.6528995,-70.28281
VA,37.40088,-79.18449229
IL,41.5119761,-87.9656097
CA,38.4087993,-121.3716177
CA,37.3361905,-121.8905832
DE,38.9237244,-75.5777032
AZ,33.4359175,-112.340502
CO,38.4570355,-101.8185006
RI,41.6226185,-71.6657891
NM,36.7111165,-107.9845115
PA,40.0942664,-75.9113305
PA,40.4416941,-79.990086
ME,43.59622635,-70.33005558
ME,43.304194,-70.7334139
OH,41.368251,-82.1065756
FL,27.9518491,-82.4563971
IL,41.65530805,-87.67759052
GA,32.6537561,-83.7596293
FL,29.5541432,-81.2207672
NY,43.13479,-76.1299239
NY,43.286736,-76.1460359
AZ,33.4485866,-112.0773455
AZ,33.4359175,-112.340502
WA,48.0197794,-122.0660913
MN,45.1271847,-94.5280473
ME,44.6647908,-69.2408795
ON,44.591445,-75.6865309
MN,47.9032372,-91.8670872
MN,45.4020358,-92.6529087
WA,47.3075369,-122.2301807
NV,39.4738129,-118.7783955
AZ,33.377888,-112.572688
MT,46.8700801,-113.9952795
WA,48.9466041,-122.4569314
WV,39.3953654,-80.3008401
GA,34.2073196,-84.1401925
GA,34.2073196,-84.1401925
IL,40.5580945,-90.0351166
GA,32.6537561,-83.7596293
TX,32.4464534,-99.7333477
FL,26.5253491,-80.0664308
WI,43.074761,-89.3837612
FL,27.2939333,-80.3503282
FL,27.2939333,-80.3503282
TN,36.200055,-86.5186053
IL,41.2650318,-88.2122822
ON,43.0100818,-81.1432935
CT,41.5410322,-72.8544022
MO,38.9794923,-90.9806953
WI,43.074761,-89.3837612
TN,35.925193,-86.8689364
AK,61.2163129,-149.8948522
IL,41.623191,-88.22843248
AZ,33.5091215,-111.8992364
OH,41.5119954,-82.9376918
MA,42.4605189,-71.3488962
FL,30.3321838,-81.6556509
IN,41.2914244,-87.4205902
PA,41.8218729,-75.8170766
CO,43.6963371,-98.572246
NC,35.0114698,-84.2629743
MD,39.1729034,-77.2030296
FL,28.5552719,-82.3878708
TX,30.7752011,-94.4154757
NJ,39.410117,-74.3645909
NH,43.568452,-71.0307309
WI,43.2966716,-87.9875897
CO,39.632845,-105.3232994
FL,28.5479786,-81.41278409
IA,40.8075391,-91.1129233
FL,25.800431,-80.2632189
AZ,33.6290111,-112.2819336
IL,41.7108662,-87.758108
IL,42.0700662,-87.8114043
CO,40.3294268,-104.8552499
FL,26.9824422,-82.10688401
NY,42.6511674,-73.7549679
FL,27.77330515,-82.6469933
MI,42.4683698,-82.9554745
MI,42.4683698,-82.9554745
CA,38.5815719,-121.4943995
ON,46.1431973,-82.3066856
MA,42.1070383,-72.6203674
AZ,33.4485866,-112.0773455
WA,48.754402,-122.4788601
CA,40.0562678,-122.1502687
NC,36.101816,-78.4580539
FL,27.9518491,-82.4563971
CA,37.6390972,-120.9968781
NC,35.0529931,-78.8787057
CT,41.021103,-81.5057029
NC,35.3742845,-82.1878899
CA,37.7792808,-122.4192362
OH,41.345055,-81.5284519
CA,34.0543942,-118.2439408
WA,42.6449174,-91.4007895
NM,35.0841034,-106.650985
NM,35.6869996,-105.9377996
ID,43.61656,-116.2008349
NM,34.9900503,-106.0491892
CO,39.9852617,-104.8205282
CA,34.896069,-117.0174409
MN,45.3363551,-92.997163
WI,44.2802392,-88.55696906
MO,38.2430811,-93.381871
MO,38.0080902,-92.7446288
NC,34.6779399,-76.9507761
KY,38.1839705,-83.432684
OH,41.805054,-80.9481489
WA,46.571414,-123.2968441
CA,33.1580933,-117.3505938
FL,28.5479786,-81.41278409
WA,46.0085225,-122.8424708
ON,46.373464,-82.6528929
MI,42.9632405,-85.6678638
IN,41.6619927,-86.1586155
NY,43.196667,-75.7304759
FL,27.77330515,-82.6469933
MO,38.0080902,-92.7446288
SD,44.0811755,-103.2280059
TN,35.2045325,-89.649247
UT,41.2230048,-111.9738428
AZ,33.294207,-111.7379465
CO,38.4570355,-101.8185006
MT,45.6799842,-111.0446747
WI,42.86157,-90.1842261
SC,33.6956461,-78.8900408
AR,35.4778653,-94.2218751
WI,44.6277509,-89.3087255
OH,39.9956193,-82.674334
IN,37.9747645,-87.5558482
WA,47.9415408,-119.0033547
CO,40.5508527,-105.0668084
FL,30.2946859,-81.3931395
PA,40.0064958,-75.7032741
WI,42.5846773,-87.8212262
WI,44.2952152,-90.8484136
MN,45.0759797,-93.4561051
CA,32.7174209,-117.1627713
FL,26.1254381,-80.1381514
CO,38.187635,-104.5350144
IL,41.6303103,-87.8539424
NJ,39.4006712,-74.8237779
TN,35.9155165,-86.44469333
NC,35.4093772,-80.5797415
FL,27.9518491,-82.4563971
SC,33.6956461,-78.8900408
CA,34.0966764,-117.7197784
NY,40.7305991,-73.9865811
NV,39.5483805,-119.2144685
WI,43.9416755,-90.6397263
TX,32.250398,-101.4787355
WV,38.4192496,-82.4451539
WI,42.976453,-88.109039
NY,40.64530975,-73.95502293
NY,40.7305991,-73.9865811
OK,35.4729886,-97.5170535
WA,47.6038321,-122.3300623
WA,47.6038321,-122.3300623
OH,41.6661573,-81.3395519
IN,41.5322592,-87.2550352
PA,40.4416941,-79.990086
OR,45.2109843,-123.197585
ID,47.6776832,-116.7804663
TN,35.9603948,-83.921026
AZ,32.2217422,-110.9264758
CO,39.7348381,-104.965327
MD,38.3662114,-75.600888
TN,35.0889797,-89.9648117
NY,40.7305991,-73.9865811
MA,42.29709,-71.7139337
IL,42.0333694,-87.7333971
CA,36.9860582,-120.6265721
PA,40.155097,-75.8899352
NH,42.928698,-71.1870052
NM,32.3140354,-106.7798077
NY,40.8153761,-73.1123329
NY,40.8153761,-73.1123329
ME,43.088448,-70.7368469
CA,38.7497125,-120.5776644
NY,43.158679,-76.3327099
MA,41.2657181,-70.0683143
TX,29.675779,-95.40215851
CA,37.3361905,-121.8905832
TX,27.5158689,-97.8561089
NC,35.0600921,-83.3876546
NY,43.0481221,-76.1474243
MI,42.308081,-83.48686761
KY,37.797587,-83.4165714
MA,42.245926,-71.9086842
ME,45.08055015,-70.27344994
NY,44.928106,-74.8920819
NE,37.1368722,-93.2380053
AZ,33.3618814,-112.153386
FL,28.654276,-81.32379065
IN,40.0455918,-86.0085954
PA,41.0970071,-78.8886435
NY,40.9170435,-72.6620401
FL,30.4380832,-84.2809331
OR,45.5202471,-122.6741948
IA,42.0711084,-91.6668443
IL,39.2797699,-89.8817661
SC,33.0206179,-80.1747536
SC,33.5863905,-79.0120627
NY,42.6822923,-76.8685693
WI,42.7260523,-87.7825241
UT,40.7670126,-111.8904307
CA,37.798618,-121.2117149
GA,33.039291,-85.0313268
AL,40.851799,-78.2710189
TX,32.7995738,-97.2691816
FL,26.62121345,-80.06267318
MS,30.9151871,-88.5986349
NC,35.0529931,-78.8787057
UT,40.7670126,-111.8904307
IL,42.0333608,-88.0834059
NJ,41.0984301,-74.6884964
IN,39.7683331,-86.1583501
CA,34.0854739,-117.961176
FL,29.8508613,-81.2716633
UT,41.946878,-111.3935396
NC,35.7803977,-78.6390988
AZ,33.34883,-112.4912299
NC,35.2270869,-80.8431267
NM,35.0841034,-106.650985
VA,39.0437192,-77.4874898
OK,36.1556805,-95.9929112
NC,34.2814497,-78.6665929
OR,45.5202471,-122.6741948
CO,39.063956,-108.5507316
UT,40.7093663,-113.116896
KY,38.2542376,-85.7594069
GA,30.8365815,-83.9787807
WA,47.1849009,-122.2921405
TX,30.5217116,-97.8278329
NC,35.8240265,-80.2533837
FL,30.3321838,-81.6556509
FL,24.778716,-80.91390174
ON,43.8356637,-79.0905385
WA,48.754402,-122.4788601
NH,43.133061,-71.5491489
AK,64.837845,-147.7166749
FL,27.3364347,-82.5306526
NV,38.9630669,-119.9399462
OR,45.5067406,-122.4367057
DE,39.7380793,-75.5959196
CA,33.8358492,-118.3406287
WA,47.9673056,-122.2013997
WA,46.8100926,-124.0932272
MN,44.9519174,-93.3070993
MA,41.9487118,-71.0731007
QC,45.4563052,-75.7228827
CA,36.4269452,-121.3272146
AZ,32.2217422,-110.9264758
FL,24.3624102,-93.9626457
MO,38.9108408,-94.3821723
OR,42.3264181,-122.8718604
ON,44.537924,-78.5465379
AZ,34.2308684,-111.3251354
TN,35.0889797,-89.9648117
KS,38.9719384,-95.2359495
AZ,34.5402813,-112.4695072
CA,39.5233276,-122.1935309
NM,35.6869996,-105.9377996
MA,42.3959296,-71.1786654
NY,42.1156308,-75.9588091
KS,37.5420937,-98.1221719
FL,26.7153425,-80.0533745
FL,26.7153425,-80.0533745
NJ,40.6220478,-74.2445901
MI,42.5911431,-83.490772
CO,38.4570355,-101.8185006
CO,38.4570355,-101.8185006
NC,34.7351615,-79.3489316
FL,26.7253421,-80.0705972
GA,33.7514966,-84.7477135
LA,30.2751945,-89.7811744
CA,33.8358492,-118.3406287
FL,28.693322,-81.28850946
MO,37.9689254,-92.5921246
NJ,40.6220478,-74.2445901
NJ,40.4978545,-74.756931
FL,26.84176195,-80.13530871
SC,32.9961038,-80.0387291
PA,40.9645293,-76.88441
GA,33.9562149,-83.9879624
VA,37.5062673,-77.6492679
LA,29.9942265,-90.2417805
NC,35.2195898,-80.1189476
LA,29.9499323,-90.0701155
KS,37.6922361,-97.3375447
CO,39.8211225,-105.2207429
CA,33.78538945,-118.1580492
IL,37.7306054,-88.9331255
WA,45.6306954,-122.6744556
MD,39.3262083,-77.3515367
MS,32.7703841,-89.1153487
WI,43.633216,-88.7296351
QC,45.4029964,-71.8876809
KY,37.70839,-86.5188692
LA,32.5221828,-93.7651943
OR,45.5202471,-122.6741948
FL,27.9658533,-82.8001025
LA,32.5221828,-93.7651943
CO,37.9374939,-107.8122851
FL,28.6593925,-81.20469036
IL,42.1675825,-87.95564011
ID,47.6776832,-116.7804663
ID,47.6776832,-116.7804663
